SK_ID_CURR,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
262809,-499.0,0.0,842.0,-649.0,0.0,0.0,296184.8025,901176.435,0.0,0.0,-12.0,
262843,-538.8333333333334,0.0,30971.0,-493.5,0.0,0.0,369356.76,492196.815,0.0,0.0,-8.0,0.0
262908,-520.5,0.0,90.0,-616.0,0.0,0.0,267263.1,163507.5,0.0,0.0,-26.0,44100.0
262932,-1071.4285714285713,0.0,679.0,-877.0,0.0,0.0,228863.57142857142,0.0,0.0,0.0,-30.0,0.0
263035,-369.0,0.0,-187.0,-187.0,0.0,0.0,66991.14,0.0,0.0,0.0,-181.0,0.0
263094,-924.0,0.0,-404.0,-404.0,0.0,0.0,100786.5,0.0,0.0,0.0,-398.0,
263131,-776.1304347826087,0.0,27523.0,-800.8181818181819,7110.0,0.0,147237.26086956522,1303537.005,121500.0,0.0,-11.0,
263160,-1113.0,0.0,1730.0,-1625.0,3870.0,0.0,454708.2,1744659.81,0.0,0.0,-4.0,
263209,-1551.8235294117646,0.0,7579.0,-1230.1333333333334,16250.04,0.0,1673534.8535294116,6430041.0,0.0,0.0,-11.0,
263229,-227.0,0.0,10731.0,,0.0,0.0,507375.0,0.0,,0.0,-15.0,
263273,-1566.1666666666667,0.0,184.0,-1105.7272727272727,135.0,0.0,189733.41374999998,0.0,0.0,0.0,-221.0,0.0
263314,,,,,,0.0,,0.0,,0.0,,
263366,-1552.857142857143,0.0,9470.0,-1031.8333333333333,0.0,0.0,572957.3571428572,392364.0,0.0,0.0,-20.0,86808.85714285714
263369,-1381.0,0.0,4550.0,-949.6666666666666,0.0,0.0,1160101.5,0.0,,0.0,-28.0,
263469,-2635.0,0.0,-2186.0,-2260.5,,0.0,99990.0,0.0,0.0,0.0,-847.0,
263511,-244.0,0.0,,-135.0,0.0,0.0,87300.0,0.0,0.0,0.0,-130.0,
263535,-670.1428571428571,0.0,31060.0,-445.3333333333333,0.0,0.0,634196.5714285715,816658.02,22330.98,0.0,-2.0,
263609,-1361.2857142857142,0.0,403.0,-1260.75,0.0,0.0,233349.42857142858,526452.66,0.0,0.0,-9.0,0.0
263691,-1130.0,0.0,3494.0,-861.1666666666666,15525.0,0.0,1859870.25,237645.0,0.0,0.0,-15.0,
263766,-1521.0,0.0,8883.0,-982.5,5913.0,1.0,243468.0,0.0,0.0,0.0,-3.0,5508.0
263807,-1182.857142857143,0.0,1119.0,-811.0,0.0,0.0,898573.0307142857,3742486.6950000003,33848.145,0.0,-11.0,
263893,-781.3333333333334,0.0,923.0,-366.6666666666667,,0.0,549561.0,1737432.0,0.0,0.0,-8.0,13215.75
263979,-1629.7272727272727,0.0,1746.0,-1115.2222222222222,0.0,0.0,261014.19954545458,1892806.83,0.0,0.0,-9.0,
264017,-802.0,0.0,5418.0,-474.0,0.0,0.0,1919430.0,5122908.0,0.0,0.0,-4.0,
264039,-1990.5,0.0,-699.0,-1648.0,0.0,0.0,930217.5,55525.5,108000.0,0.0,-363.0,
264092,-1692.2,0.0,632.0,-1248.0,17916.705,0.0,775717.3529999999,394168.5,0.0,0.0,-18.0,4404.5325
264140,-1393.1666666666667,0.0,242.0,-921.6666666666666,,0.0,523333.5,639400.5,0.0,0.0,-9.0,
264205,-1088.7142857142858,0.0,10442.0,-627.5,0.0,0.0,1054896.4285714286,2991851.37,0.0,0.0,-12.0,
264216,-1409.5,0.0,4582.0,-1272.75,0.0,0.0,135571.5,0.0,405000.0,0.0,-24.0,9000.0
264245,-1078.25,0.0,9385.0,-580.6666666666666,34038.0,1.0,535032.0,60174.0,614823.615,0.0,-15.0,
264250,-672.5,0.0,1230.0,-281.5,,0.0,999893.25,0.0,0.0,0.0,-127.0,0.0
264294,-735.0,0.0,-555.0,-527.0,,0.0,94239.0,0.0,,0.0,-521.0,
264309,-1805.2777777777778,0.0,9532.0,-1820.75,11079.0,0.0,370378.445,1522106.685,0.0,0.0,-10.0,
264329,-2540.0,0.0,,-1993.0,,0.0,2700000.0,0.0,0.0,0.0,-1953.0,
264390,-1052.0,0.0,811.0,,13971.555,0.0,657000.0,82858.5,0.0,0.0,-23.0,
264438,-1363.4117647058824,0.0,1104.0,-1044.857142857143,0.0,0.0,384597.86294117646,2038888.89,0.0,0.0,-8.0,49551.579
264439,-1373.857142857143,0.0,10600.0,-1338.5,0.0,0.0,200517.42857142858,0.0,531108.81,0.0,-8.0,
264530,-879.3333333333334,0.0,993.0,-700.0,,0.0,1080000.0,1330695.0,0.0,0.0,-53.0,
264558,-733.0,0.0,1731.0,-576.0,13144.41,0.0,705000.0,655006.5,19993.5,0.0,-2.0,
264639,-1488.2857142857142,0.0,10766.0,-1287.0,46125.0,0.0,891372.8571428572,374436.0,0.0,0.0,-14.0,
264640,-1425.6666666666667,0.0,1380.0,-2130.0,0.0,0.0,330000.0,246149.95500000002,1213.83,0.0,-18.0,
264778,-861.6470588235294,0.0,9731.0,-736.1538461538462,9.0,0.0,380978.9761764706,2202835.5,143866.44,0.0,-7.0,7007.142857142857
264829,-1651.142857142857,0.0,-1241.0,-1313.0,8352.0,0.0,79887.21428571429,0.0,135000.0,0.0,-32.0,25500.0
264836,-842.875,0.0,10773.0,-782.2,0.0,0.0,376448.625,339174.0,0.0,0.0,-28.0,
264899,-1463.5714285714287,0.0,31112.0,-1961.1666666666667,11250.0,0.0,534139.6028571429,412456.5,432000.0,0.0,-5.0,
264969,-912.6666666666666,0.0,4730.0,-779.0,0.0,0.0,1200000.0,727992.0,,0.0,-20.0,
264991,-587.25,0.0,31146.0,-395.4,8428.5,1.0,106656.69375,316714.5,0.0,0.0,-22.0,
265036,-735.5,0.0,78.0,-955.0,0.0,0.0,70697.8575,7978.5,0.0,0.0,-13.0,2344.5
265079,-203.5,0.0,518.0,-13.0,,0.0,205715.25,0.0,,0.0,-6.0,
265099,-1084.0,0.0,31125.0,-1011.3333333333334,0.0,0.0,181264.60285714286,8293.5,297709.785,0.0,-7.0,
265212,-1906.8181818181818,0.0,8809.0,-1356.75,33781.5,2.0,1228840.3636363635,1301445.0,0.0,0.0,-7.0,
265269,-526.0,0.0,-19.0,,,0.0,4308750.0,8550000.0,0.0,0.0,-10.0,
265282,-922.6666666666666,0.0,1440.0,-1323.5,4846.77,0.0,525327.75,3313557.0,0.0,0.0,-10.0,
265339,-1213.0526315789473,12.0,1595.0,-744.0,20177.145,4.0,468995.23894736846,2226456.63,333087.3,20177.145,-6.0,4144.090909090909
265374,-1397.6,0.0,636.0,-923.5,,0.0,666000.0,737977.5,0.0,0.0,-6.0,25419.6
265381,-1155.2857142857142,0.0,238.0,-1309.0,,0.0,73956.85714285714,88429.5,0.0,0.0,-9.0,
265393,-1031.625,0.0,10412.0,-817.5,36934.245,0.0,432994.905,164140.965,130087.8,0.0,-10.0,17528.14285714286
265465,,,,,,0.0,,0.0,,0.0,,
265482,-561.25,0.0,166.0,-449.0,0.0,0.0,136860.66,89914.5,135000.0,0.0,-12.0,13500.0
265520,-431.3333333333333,0.0,3854.0,,,0.0,3423510.0,9975577.5,0.0,0.0,-7.0,
265561,-465.75,0.0,610.0,-357.5,,0.0,120008.25,190093.5,0.0,0.0,-12.0,12773.25
265636,-930.9166666666666,0.0,1614.0,-420.875,0.0,0.0,1396674.75,9390433.5,0.0,0.0,-5.0,
265655,-1726.3636363636363,0.0,598.0,-1273.0,20533.5,0.0,365303.86363636365,559926.0,0.0,0.0,-7.0,3470.1428571428573
265659,-1506.857142857143,0.0,1622.0,-1851.0,0.0,0.0,389102.78571428574,1880158.5,25611.615,0.0,-16.0,
265678,-1783.6,0.0,605.0,-1680.3333333333333,0.0,0.0,272564.1,12141.0,0.0,0.0,-6.0,
265692,-1205.8,0.0,1046.0,-684.0,1241.64,0.0,480311.55,273925.08,423574.92,0.0,-11.0,
265733,-1345.875,0.0,948.0,-1862.0,38.115,0.0,196687.288125,373013.865,135000.0,0.0,-8.0,
265769,-1665.909090909091,0.0,8111.0,-1636.8333333333333,25713.0,2.0,1820570.1136363635,6491907.0,0.0,0.0,-4.0,44491.5
265781,-1227.3333333333333,0.0,856.0,-1030.5,30551.625,0.0,157179.0,0.0,0.0,0.0,-634.0,
265807,-1137.2,0.0,642.0,-891.3333333333334,0.0,0.0,138007.224,310572.0,0.0,0.0,-22.0,
265808,-583.8,0.0,3398.0,-554.5,,0.0,310247.1,591975.0,0.0,0.0,-7.0,
265880,-1787.5555555555557,0.0,-110.0,-1402.7777777777778,0.0,0.0,72751.5,0.0,0.0,0.0,-110.0,22500.0
265893,-1704.375,0.0,-475.0,-1418.2857142857142,0.0,0.0,90988.3125,0.0,0.0,0.0,-671.0,3313.5
265940,-268.0,0.0,899.0,,,0.0,322440.0,910818.0,0.0,0.0,-9.0,7290.0
265973,,,,,,0.0,,0.0,,0.0,,
266082,-884.6,0.0,1754.0,-447.6666666666667,,0.0,986400.0,3238002.0,0.0,0.0,-8.0,
266088,-1272.0,0.0,-541.0,-935.0,,0.0,214227.0,0.0,0.0,0.0,-935.0,
266111,-1277.75,0.0,30957.0,-1159.0,0.0,0.0,72220.5,0.0,0.0,0.0,-24.0,0.0
266156,-727.5,0.0,2165.0,-568.3333333333334,,0.0,842553.0,3817840.5,0.0,0.0,-2.0,2583.75
266182,-241.0,0.0,339.0,-73.0,0.0,0.0,200176.785,319274.145,0.0,0.0,-33.0,
266191,,,,,,0.0,,0.0,,0.0,,
266214,-856.25,0.0,1741.0,-1082.75,0.0,0.0,156521.25,628384.5,0.0,0.0,-29.0,
266239,-1078.0833333333333,0.0,1762.0,-703.8888888888889,,0.0,348046.9425,124775.775,67500.0,0.0,-17.0,0.0
266352,-1640.3636363636363,0.0,-132.0,-1423.7777777777778,6042.195,0.0,50301.405,43780.5,13500.0,0.0,-22.0,13714.220000000001
266372,-1737.6363636363637,0.0,3114.0,-1433.4444444444443,11883.6,0.0,217944.51545454544,1062571.5,0.0,0.0,-5.0,
266420,-1168.6666666666667,0.0,4362.0,-1128.2857142857142,0.0,0.0,997654.1625,890455.5,0.0,0.0,-21.0,13500.0
266422,-921.75,0.0,2969.0,-299.6666666666667,4343.985,0.0,2283750.0,0.0,0.0,0.0,-50.0,
266476,-355.0,0.0,,,0.0,0.0,117000.0,152559.855,52752.555,0.0,-8.0,7627.9725
266529,-388.5,0.0,89.0,-317.0,0.0,0.0,82350.0,40180.5,0.0,0.0,-30.0,
266574,-58.0,0.0,1038.0,,0.0,0.0,349650.0,343507.5,0.0,0.0,-26.0,
266708,-554.5,0.0,-703.0,-703.0,0.0,0.0,4977000.0,9604210.5,0.0,0.0,-55.0,
266767,-1329.0,0.0,10422.0,-1089.5,0.0,0.0,329967.82,0.0,0.0,0.0,-4.0,
266789,-1018.8571428571429,0.0,426.0,-934.25,805.5,0.0,181788.3707142857,287667.9,0.0,0.0,-5.0,
266814,-405.0,0.0,692.0,,,0.0,2649600.0,1897699.5,0.0,0.0,-17.0,90549.0
266924,-772.7,0.0,155.0,-655.6666666666666,0.0,0.0,61297.002,30744.225,0.0,0.0,-7.0,
267001,-817.3333333333334,0.0,-412.0,-652.0,0.0,0.0,191491.5,391365.0,2380.725,0.0,-25.0,16503.75
267024,-954.5,0.0,1274.0,-498.3333333333333,45022.5,0.0,1007930.25,2133306.0,0.0,0.0,-29.0,
267087,-2134.0,0.0,-1793.0,-1900.6666666666667,12361.5,0.0,85207.5,0.0,0.0,0.0,-729.0,
267134,,,,,,0.0,,0.0,,0.0,,
267146,-796.6666666666666,0.0,1611.0,-734.6,0.0,0.0,309131.5,2096082.0,455.4,0.0,-13.0,18901.285714285714
267208,-1585.5,0.0,1477.0,-1457.5,0.0,0.0,576222.75,0.0,0.0,0.0,-229.0,
267217,-1090.6,0.0,713.0,-1339.6666666666667,0.0,0.0,119374.551,247926.375,0.0,0.0,-18.0,
267251,-1416.0666666666666,0.0,6944.0,-1183.0833333333333,45531.0,0.0,605528.7,1334173.5,0.0,0.0,-9.0,
267444,,,,,,0.0,,0.0,,0.0,,
267502,-920.4444444444445,0.0,518.0,-669.1428571428571,18315.0,0.0,157709.145,228657.41999999998,0.0,0.0,-8.0,9418.5
267575,-492.0,0.0,549.0,-352.0,0.0,0.0,495000.0,0.0,0.0,0.0,-30.0,
267676,-681.75,0.0,702.0,-810.0,13275.0,0.0,129372.9075,200504.97,0.0,0.0,-4.0,
267719,-1221.5,0.0,31090.0,-1343.0,0.0,0.0,341984.25,23553.0,0.0,0.0,-15.0,
267747,-1033.6666666666667,0.0,317.0,-855.0,0.0,0.0,100909.5,220626.0,0.0,0.0,-38.0,
267789,-1417.0,0.0,-1051.0,-1037.0,,0.0,135000.0,0.0,,0.0,-1037.0,
267803,-219.0,0.0,-39.0,-367.0,0.0,0.0,139910.13,144820.26,0.0,0.0,-22.0,
267809,-2101.3636363636365,0.0,-160.0,-1768.7,0.0,0.0,108717.46363636364,0.0,0.0,0.0,-427.0,
267901,-1062.5,0.0,1282.0,-869.0,7217.505,0.0,234987.02437499998,869906.34,0.0,0.0,-7.0,
268010,,,,,,0.0,,0.0,,0.0,,
268097,-1758.75,0.0,8989.0,-1303.5,,0.0,267333.1875,435838.5,0.0,0.0,-10.0,0.0
268116,-832.6,0.0,1016.0,-985.5,0.0,0.0,153862.28999999998,429408.0,4848.525,0.0,-17.0,6187.5
268128,-564.0,0.0,9.0,,,0.0,76500.0,76846.5,0.0,0.0,-9.0,
268147,-608.3333333333334,0.0,31179.0,-1290.0,,0.0,1238983.5,3595077.0,0.0,0.0,-9.0,
268175,-1328.0,0.0,-242.0,-277.0,,0.0,1350000.0,0.0,0.0,0.0,-249.0,0.0
268292,-942.2857142857143,0.0,31023.0,-733.0,0.0,0.0,70758.74571428572,248625.0,3937.365,0.0,-19.0,0.0
268395,-1164.2,0.0,-245.0,-599.75,0.0,0.0,108068.724,0.0,0.0,0.0,-239.0,0.0
268440,-1394.875,0.0,436.0,-1686.2,8514.0,0.0,437268.375,1094458.5,520166.25,0.0,-11.0,
268441,-1122.5833333333333,0.0,10524.0,-1336.6666666666667,9125.325,0.0,349871.95875,974212.9650000001,108000.0,0.0,-10.0,
268448,-933.3333333333334,0.0,1653.0,-150.66666666666666,,0.0,326202.75,458928.0,0.0,0.0,-11.0,
268460,-1016.0,0.0,1303.0,-760.6,0.0,0.0,198077.211,1036057.5,675000.0,0.0,-15.0,
268532,-1070.764705882353,0.0,30926.0,-598.7142857142857,78718.5,0.0,834951.9705882353,6598343.25,47856.465,0.0,-5.0,72241.875
268572,-982.0,0.0,1699.0,-1263.0,62496.0,0.0,3624174.0,2193880.5,0.0,0.0,-27.0,
268648,-1452.1666666666667,0.0,2907.0,-918.4,,0.0,676725.0,1478866.5,0.0,0.0,-9.0,0.0
268651,-1382.1,0.0,5077.0,-1002.8888888888889,2826.09,0.0,755120.358,2561431.5,0.0,0.0,-20.0,
268689,-1542.7142857142858,0.0,1218.0,-928.3333333333334,4275.0,0.0,286781.95285714284,693348.21,0.0,0.0,-8.0,
268733,-1294.5,0.0,-172.0,-926.0,,0.0,194197.5,143406.0,,0.0,-25.0,
268846,-2139.8,0.0,726.0,-2370.6666666666665,0.0,0.0,536145.3,1101667.5,0.0,0.0,-17.0,12196.125
268893,-727.0,0.0,10013.0,-180.33333333333334,56227.5,0.0,823559.4,686002.5,0.0,0.0,-5.0,0.0
268905,-1888.0,0.0,503.0,-1471.6666666666667,0.0,0.0,10063680.0,0.0,,0.0,-1045.0,
268915,-1895.888888888889,0.0,31193.0,-1402.8,14688.405,0.0,375369.0,365802.3,167281.2,0.0,-31.0,
268949,-1296.6666666666667,0.0,291.0,-1334.4444444444443,0.0,0.0,79858.3125,318492.0,1576.8,0.0,-3.0,2250.0
269019,-1542.75,0.0,476.0,-887.6666666666666,11092.5,0.0,1839182.625,903132.0,0.0,0.0,-7.0,
269150,-625.0,0.0,522.0,-419.5,0.0,0.0,54014.340000000004,0.0,0.0,0.0,-54.0,0.0
269158,-1286.2222222222222,0.0,1719.0,-1360.5,20614.68,0.0,390916.475,2655999.0,0.0,0.0,-4.0,28483.714285714286
269229,,,,,,0.0,,0.0,,0.0,,
269245,-1291.5,0.0,5303.0,-2030.0,,0.0,3358125.0,6256642.5,0.0,0.0,-22.0,0.0
269291,-1647.076923076923,0.0,1545.0,-1159.090909090909,13635.0,0.0,162331.18615384615,497007.0,0.0,0.0,-13.0,59400.0
269359,-703.5675675675676,0.0,30936.0,-652.1071428571429,0.0,0.0,203863.8137837838,2012589.0,67500.0,0.0,-10.0,9279.27
269437,-636.25,0.0,1241.0,-363.5,0.0,0.0,631740.375,2312496.0,0.0,0.0,-2.0,
269480,-2577.5,0.0,-2054.0,-2334.5,0.0,0.0,76988.025,0.0,0.0,0.0,-863.0,
269501,-654.0,0.0,-531.0,-531.0,0.0,0.0,45000.0,0.0,0.0,0.0,-531.0,
269592,,,,,,0.0,,0.0,,0.0,,
269706,-711.375,0.0,10601.0,-706.0,0.0,0.0,295312.5,409833.0,19507.275,0.0,-8.0,716.625
269734,-1869.1333333333334,0.0,900.0,-1662.5,0.0,0.0,223772.301,574069.5,0.0,0.0,-9.0,17263.575
269751,-1865.0,0.0,666.0,-2441.0,0.0,0.0,147091.98,103482.0,0.0,0.0,-7.0,
269804,-1561.142857142857,0.0,8467.0,-697.0,32481.0,1.0,504254.67428571434,292410.0,0.0,0.0,-34.0,2699.25
269829,-1325.3333333333333,0.0,8063.0,-230.0,0.0,2.0,274325.175,0.0,0.0,0.0,-39.0,
269849,-1885.5555555555557,0.0,26.0,-995.875,133452.0,0.0,691596.5,0.0,0.0,0.0,-43.0,
269855,-464.0,0.0,1179.0,-38.0,0.0,0.0,287509.5,318802.5,0.0,0.0,-19.0,
269866,-1267.3333333333333,0.0,1502.0,-1405.5,,0.0,422250.0,1391494.5,0.0,0.0,-38.0,18641.25
269874,-690.0,0.0,880.0,-943.0,,0.0,970102.5,1044099.0,0.0,0.0,-9.0,
269902,-366.0,0.0,668.0,,2502.0,0.0,206527.5,0.0,67500.0,0.0,-12.0,7180.875
270051,-706.25,0.0,460.0,-324.6666666666667,0.0,0.0,304020.0,90693.0,0.0,0.0,-8.0,
270074,,,,,,0.0,,0.0,,0.0,,
270150,-1144.5294117647059,0.0,1631.0,-1024.1,0.0,0.0,354199.3332352941,2264665.5,0.0,0.0,-10.0,
270215,-1168.8,0.0,1470.0,-1406.6666666666667,,0.0,137841.26400000002,452655.0,0.0,0.0,-26.0,
270297,-730.2,0.0,31061.0,-731.125,35941.5,0.0,895090.023,8809807.5,675000.0,0.0,-8.0,
270320,-1856.0,0.0,1318.0,-1543.0,0.0,0.0,726000.0,0.0,0.0,0.0,-29.0,
270355,-1188.142857142857,0.0,200.0,-1172.8,0.0,0.0,210064.56428571427,113607.0,0.0,0.0,-38.0,
270398,-1538.6,0.0,5953.0,-1358.25,17620.56,0.0,568303.8,3588205.5,0.0,0.0,-25.0,31944.0
270405,,,,,,0.0,,0.0,,0.0,,
270406,-171.5,0.0,152.0,-52.0,,0.0,162000.0,39141.0,0.0,0.0,-27.0,
270419,-1781.6363636363637,0.0,27534.0,-995.8571428571429,31279.005,4.0,615818.8636363636,2707263.225,312800.22,0.0,-6.0,
270554,-1524.9473684210527,0.0,2951.0,-1346.1875,42675.975,0.0,1150315.8157894737,5652094.5,0.0,0.0,-18.0,76973.68421052632
270600,-839.3846153846154,0.0,313.0,-822.8888888888889,0.0,0.0,75248.67461538462,206118.0,281250.0,0.0,-8.0,3664.0150000000003
270700,-992.25,0.0,1616.0,-883.3333333333334,14107.725,0.0,822791.25,2146936.5,0.0,0.0,-4.0,
270705,-541.4444444444445,0.0,1575.0,-499.0,0.0,0.0,96127.01999999999,233964.0,0.0,0.0,-6.0,
270741,,,,,,0.0,,0.0,,0.0,,
270780,-151.0,0.0,-45.0,-45.0,,0.0,32283.0,0.0,0.0,0.0,-37.0,
270787,-1486.5,0.0,609.0,-1031.6666666666667,0.0,0.0,479153.33999999997,360706.5,0.0,0.0,-6.0,24381.0
270895,-594.0,0.0,3409.0,-660.0,0.0,0.0,1005769.5,1685043.0,0.0,0.0,-30.0,47193.75
270948,,,,,,0.0,,0.0,,0.0,,
271001,-590.5,0.0,31171.0,-423.8,2025.0,0.0,751663.6875,1376284.5,0.0,0.0,-18.0,
271051,-1267.7777777777778,0.0,617.0,-992.6666666666666,0.0,0.0,520380.0,536971.5,0.0,0.0,-12.0,40264.875
271069,-256.6666666666667,0.0,1684.0,-170.0,0.0,0.0,982500.0,1535567.4,0.0,0.0,-20.0,
271079,-2082.0,0.0,-256.0,-306.0,,0.0,472500.0,0.0,0.0,0.0,-215.0,19740.015
271171,-1756.6666666666667,0.0,1042.0,-1646.5,20745.0,0.0,1306557.0,1767573.0,0.0,0.0,23.0,
271183,-1016.0,0.0,-878.0,-878.0,0.0,0.0,38439.0,0.0,,0.0,-876.0,
271281,-312.5,0.0,5237.0,-306.0,,0.0,4320000.0,8008794.0,0.0,0.0,-20.0,
271311,-161.0,0.0,576.0,,,0.0,125941.5,107235.0,,0.0,-6.0,
271397,-1236.75,0.0,736.0,-54.5,14490.0,0.0,355736.25,386865.0,,0.0,-12.0,6741.0
271494,,,,,,0.0,,0.0,,0.0,,
271511,-1096.6666666666667,0.0,154.0,-735.5,,0.0,961500.0,1404828.0,0.0,0.0,-148.0,0.0
271552,-1744.857142857143,0.0,1312.0,-1914.0,0.0,0.0,57184.637142857144,0.0,4500.0,0.0,-8.0,
271592,-836.875,0.0,1566.0,-467.0,0.0,0.0,590343.75,2176236.495,0.0,0.0,-5.0,
271623,-2510.0,0.0,-2328.0,,,0.0,43294.5,0.0,,0.0,-452.0,
271653,-1526.4,0.0,36.0,-1118.0,,0.0,114894.9,131571.0,0.0,0.0,-22.0,9310.5
271660,-342.0,0.0,1484.0,-266.0,,0.0,900000.0,0.0,,0.0,-266.0,
271689,-1612.0,0.0,-112.0,-2012.5,7821.9,0.0,41814.0,0.0,0.0,0.0,-18.0,0.0
271716,,,,,,0.0,,0.0,,0.0,,
271832,-2264.5555555555557,0.0,-1254.0,-1870.4444444444443,0.0,0.0,99778.5,0.0,0.0,0.0,-67.0,
271885,-1559.0,0.0,642.0,-1313.0,0.0,0.0,384951.0,0.0,0.0,0.0,-57.0,
271895,-1515.0,0.0,1054.0,-1064.0,,0.0,303750.0,62491.5,0.0,0.0,-31.0,
271896,-804.1666666666666,0.0,31059.0,-534.0,0.0,0.0,266250.0,551614.5,325824.39,0.0,-38.0,2.25
271903,-2396.5,0.0,-2007.0,-2084.5,0.0,0.0,0.0,0.0,0.0,0.0,-1457.0,
271907,-586.5,0.0,1250.0,-482.0,0.0,0.0,707145.75,2156697.0,0.0,0.0,-28.0,
271950,-1070.75,0.0,1277.0,-382.0,0.0,0.0,419478.75,1214050.5,0.0,0.0,-14.0,25956.0
272042,-2350.1428571428573,0.0,-1182.0,-2076.0,,0.0,53349.42857142857,0.0,0.0,0.0,-1167.0,0.0
272168,-753.0,0.0,6566.0,,,0.0,8942850.0,8709093.0,0.0,0.0,-75.0,
272189,-1331.0,0.0,1297.0,-1005.5714285714286,0.0,0.0,1005095.0454545454,3882901.5,120150.0,0.0,-6.0,
272221,,,,,,0.0,,0.0,,0.0,,
272229,-421.6,0.0,31099.0,-251.0,0.0,0.0,989283.5460000001,2243758.5,0.0,0.0,-13.0,
272323,-1342.0,0.0,-611.0,-1157.0,,0.0,585045.0,0.0,0.0,0.0,-1137.0,
272354,-1560.25,0.0,509.0,-445.5,0.0,0.0,863662.5,0.0,,0.0,-10.0,
272380,-696.5,0.0,30938.0,-747.0,0.0,0.0,340087.5,413280.0,0.0,0.0,-16.0,0.0
272383,-1140.0,0.0,1650.0,-702.75,8095.995,0.0,273479.78571428574,160002.0,0.0,0.0,-19.0,4168.8
272421,-1436.0,0.0,1635.0,-1022.0,,0.0,1253008.8,3310695.0,0.0,0.0,-7.0,
272540,-1232.1666666666667,0.0,1457.0,-1231.1666666666667,8910.0,0.0,198308.955,902934.0,0.0,0.0,-16.0,
272571,-1101.5,0.0,-934.0,-194.0,0.0,0.0,315000.0,1120.5,607060.62,0.0,-15.0,63000.0
272578,-1704.6666666666667,0.0,-238.0,-1183.6666666666667,0.0,0.0,623027.64,0.0,0.0,0.0,-232.0,
272581,-652.0,0.0,1318.0,-588.0,,0.0,103500.0,31923.0,0.0,0.0,-13.0,3926.25
272585,-34.0,0.0,1812.0,,0.0,0.0,104974.38,203773.5,0.0,0.0,-8.0,
272608,-2111.8,0.0,-519.0,-1208.3333333333333,0.0,0.0,323473.5,6844.5,0.0,0.0,-513.0,
272610,-1497.4,0.0,497.0,-1017.0,0.0,0.0,167400.0,230758.965,291874.32,0.0,-15.0,
272623,-172.0,0.0,1633.0,-323.0,0.0,0.0,182107.125,402691.5,0.0,0.0,-17.0,
272637,-2218.3333333333335,0.0,4808.0,-2287.5,,0.0,2150698.5,1148787.0,0.0,0.0,-23.0,0.0
272638,,,,,,0.0,,0.0,,0.0,,
272667,-1092.5384615384614,0.0,9704.0,-880.0526315789474,6165.0,0.0,310690.9038461539,338886.0,0.0,0.0,-12.0,
272774,-658.0,0.0,-245.0,-460.0,0.0,0.0,94050.0,0.0,0.0,0.0,-275.0,
272919,-1836.75,0.0,1430.0,-1655.3333333333333,12825.0,0.0,306186.075,1579000.5,0.0,0.0,-7.0,
272925,-2326.3333333333335,0.0,-402.0,-1014.5,14589.0,0.0,2507511.0,0.0,0.0,0.0,-654.0,
272951,-1890.0,0.0,-1160.0,-1451.0,,0.0,1472013.0,0.0,,0.0,-1451.0,
272985,-1075.6666666666667,0.0,131.0,-480.0,,0.0,636490.5,165793.5,0.0,0.0,-21.0,0.0
272990,-1636.3846153846155,0.0,343.0,-820.4,36000.0,0.0,317643.81923076924,258746.985,452199.015,0.0,-19.0,
272997,-902.75,0.0,1405.0,-535.0,0.0,0.0,2469470.625,3437487.0,0.0,0.0,-5.0,
273039,,,,,,0.0,,0.0,,0.0,,
273084,,,,,,0.0,,0.0,,0.0,,
273276,-89.0,0.0,234.0,,,0.0,67500.0,43677.0,0.0,0.0,-29.0,
273307,-685.75,0.0,844.0,-919.0,,0.0,1030172.625,388093.5,0.0,0.0,-7.0,14962.5
273312,-357.5,0.0,986.0,,,0.0,776250.0,1245699.0,0.0,0.0,-8.0,44986.5
273325,-975.6666666666666,0.0,1021.0,-809.5,,0.0,435708.0,310675.5,0.0,0.0,-16.0,
273370,-2127.0,0.0,-431.0,-756.5,,0.0,2013750.0,0.0,,0.0,-424.0,
273375,-643.7272727272727,0.0,31142.0,-478.5,0.0,0.0,134585.51727272727,177430.5,0.0,0.0,-10.0,
273376,-871.8181818181819,0.0,31170.0,-829.2,14313.6,3.0,191075.72727272726,1437745.365,25501.635,0.0,-1.0,
273400,-1559.0,0.0,1283.0,-1152.2857142857142,0.0,0.0,454556.8759090909,1937205.0,0.0,0.0,-19.0,14356.636363636364
273419,,,,,,0.0,,0.0,,0.0,,
273534,-1644.6666666666667,0.0,1391.0,-2369.6666666666665,0.0,0.0,230267.715,701487.0,20187.0,0.0,-16.0,
273572,-1325.125,0.0,27296.0,-821.0,14712.12,0.0,250262.4375,829467.0,90000.0,0.0,-23.0,90000.0
273577,-999.1666666666666,0.0,703.0,-1064.6666666666667,0.0,0.0,111851.25,109485.0,0.0,0.0,-6.0,2545.2
