SK_ID_CURR,TARGET,ORGANIZATION_TYPE,DAYS_CREDIT,REGION_POPULATION_RELATIVE,Days_Employed_Positive,LTV_Ratio,Age_at_Loan_Application,Credit_Length,Annuity_Over_Credit,Credit_Utilization_Ratio,AMT_CREDIT
287932,0,Other,-1359.333333,0.020246,1373,1.087121568627451,180.013698630137,3.7242009123287674,0.03819404363384509,0.528588575079936,1247472.0
287960,0,Other,,0.00496,5100,1.0435609756097561,178.46301369863014,,0.06562894404711822,,962685.0
287961,0,Self-employed,-1511.666667,0.018634,1622,1.3167924528301886,165.42465753424656,4.141552512328767,0.05146869178965468,0.0,314055.0
287980,0,Other,-1339.153846,0.003813,3364,1.198,155.4931506849315,3.668914646575342,0.03239805133311855,0.6424031235686813,921861.0
288007,0,Other,-484.0,0.014464,1074,1.0,174.44931506849315,1.326027397260274,0.05,1.5605333333333333,225000.0
288030,0,Business Entity Type 3,-880.5,0.026392,771,1.0,155.2958904109589,2.4123287671232876,0.05,0.0,202500.0
288163,0,University,-470.5,0.032561,2937,1.0,163.74794520547945,1.289041095890411,0.0792,0.6752757982712634,675000.0
288206,0,Services,-1367.2,0.028663,1203,1.0,165.08219178082192,3.7457534246575346,0.05798,0.0,225000.0
288214,0,Business Entity Type 3,-1673.555556,0.008019,3804,1.0,178.25205479452055,4.585083715068493,0.052775,0.0,360000.0
288231,0,Kindergarten,-1949.777778,0.018209,961,1.0,177.56986301369864,5.341856926027397,0.03591942662865275,0.04741887492932852,967540.5
288244,0,Business Entity Type 2,-970.3,0.020246,4401,1.1584,165.64383561643837,2.6583561643835614,0.11308701657458564,0.13450408322115548,182448.0
288302,0,Business Entity Type 3,-1441.722222,0.003813,308,1.0,153.8904109589041,3.9499238958904113,0.05,0.01897048569718951,157500.0
288396,0,Business Entity Type 3,-1713.571429,0.019101,3230,1.0,167.33424657534246,4.694716243835616,0.032405,0.8495917999287123,900000.0
288402,0,Culture,-1206.375,0.028663,854,1.0,163.87671232876713,3.30513698630137,0.02638,0.13050349405354003,2250000.0
288426,1,Medicine,-888.0,0.011703,284,1.2376015625,150.65753424657535,2.4328767123287673,0.04810842544488142,-0.0005368352256319061,712858.5
288438,0,Transport: type 4,-664.3333333,0.072508,15027,1.0871216216216215,184.45753424657534,1.820091324109589,0.04081879995525004,0.696424097975946,1448046.0
288447,1,Business Entity Type 3,-533.4285714,0.018209,1301,1.0,163.0849315068493,1.4614481408219178,0.04236423841059603,0.595019239433359,679500.0
288451,0,Other,-763.0,0.031329,1676,1.0,149.9013698630137,2.0904109589041098,0.027668639053254437,0.599168,760500.0
288456,0,Industry: type 9,-951.5,0.026392,3378,1.0,177.7835616438356,2.606849315068493,0.0348325,0.18112360760590154,1800000.0
288582,0,Business Entity Type 3,-673.5,0.006296,1309,1.0792,162.813698630137,1.8452054794520547,0.05341676095353283,0.06856336507364708,922716.0
288720,0,Business Entity Type 3,-977.3636364,0.003069,1969,1.3168,153.5013698630137,2.6777085928767126,0.05257442284325638,0.47170837948807176,592560.0
288752,0,Security,-1009.125,0.007305,3184,1.198,157.60821917808218,2.7647260273972605,0.03225792988313857,0.2924417149799963,1078200.0
288862,0,Business Entity Type 3,-383.25,0.0228,457,1.0,151.48767123287672,1.05,0.02637878787878788,0.02137435168868307,1485000.0
288883,0,School,-2123.75,0.003069,3978,1.1452,159.23013698630137,5.818493150684931,0.029325053132603588,0.0,1520253.0
288963,0,Business Entity Type 3,-1300.5,0.072508,359,1.07128,172.186301369863,3.563013698630137,0.03712614815921141,0.0,1928304.0
288964,1,Business Entity Type 2,-413.6,0.010556,336,1.132,150.47671232876712,1.133150684931507,0.11344964664310954,0.7667538768956648,203760.0
288980,0,Business Entity Type 3,,0.072508,7028,1.0,172.72054794520548,,0.05,,427500.0
289141,0,Other,-1145.4,0.035792,139,1.0,154.04109589041096,3.138082191780822,0.08583,0.0,450000.0
289173,0,Transport: type 3,-958.0,0.014464,544,1.0,168.16438356164383,2.6246575342465754,0.05444,0.3856677463831384,675000.0
289206,0,Transport: type 4,,0.02461,2209,1.2112,162.7945205479452,,0.05201453104359313,,545040.0
289267,0,Business Entity Type 3,-1025.444444,0.019101,1989,1.1584,174.26849315068492,2.8094368328767123,0.08042990331491713,0.035033761091667545,521280.0
289311,0,Transport: type 4,-865.5,0.019101,2713,1.0,154.68493150684932,2.371232876712329,0.04662,0.4237823485370102,450000.0
289406,0,Transport: type 3,-1498.0,0.025164,1718,1.0,171.93972602739726,4.104109589041096,0.03226,0.014143066871378781,900000.0
289516,0,Business Entity Type 3,-2015.5,0.008575,369,1.0,161.32602739726028,5.521917808219178,0.0989,0.5131227772737207,360000.0
289585,0,Self-employed,,0.010147,2193,1.198,171.95616438356166,,0.03245162702865431,,657702.0
289657,0,Self-employed,,0.020713,2110,1.0,171.32602739726028,,0.05,,585000.0
289658,0,School,-895.5454545,0.003813,8416,1.1583973509933774,169.0082191780822,2.4535491904109588,0.03304977189311563,0.7261701103799592,787131.0
289666,0,Transport: type 4,-494.3333333,0.018634,208,1.2376019417475728,147.91780821917808,1.3543378994520547,0.05128144783601233,0.19092251393548637,573628.5
289842,0,Business Entity Type 3,-325.5,0.02461,1553,1.0,185.4054794520548,0.8917808219178082,0.09890666666666667,0.0,675000.0
289893,0,Business Entity Type 3,-457.25,0.01885,270,1.0,161.52876712328768,1.2527397260273974,0.07900666666666667,0.5331157503798323,675000.0
289900,0,Business Entity Type 3,-1393.857143,0.04622,2577,1.1452,159.26575342465753,3.8187866931506846,0.02923797881010595,0.30682014875355457,1546020.0
289932,0,Business Entity Type 2,-1458.666667,0.030755,1082,1.1584,173.9150684931507,3.996347032876712,0.03705973756906077,0.4937195579873404,521280.0
289935,0,Business Entity Type 3,-940.5,0.032561,733,1.0,168.6958904109589,2.5767123287671234,0.04014851485148515,0.4463,454500.0
289956,0,Business Entity Type 3,-191.3333333,0.00702,2361,1.0,155.0082191780822,0.524200913150685,0.11868,0.9129353741496599,225000.0
289977,0,Security Ministries,-1446.6,0.006671,5009,1.0,161.7945205479452,3.9632876712328766,0.05,0.0,405000.0
289993,0,Other,-533.0,0.014464,1028,1.1188,157.6876712328767,1.4602739726027398,0.02646277920723023,0.0,1535553.0
290016,0,Business Entity Type 2,-1419.75,0.016612,12556,1.1161584158415843,185.26849315068492,3.8897260273972605,0.0304483199091651,0.004825637178547161,1014588.0
290053,0,Legal Services,-762.2,0.003069,1997,1.066,156.2054794520548,2.0882191780821917,0.11335834896810507,0.3718849110245341,239850.0
290176,0,Business Entity Type 3,-1534.647059,0.010276,368,1.198,170.63287671232877,4.204512490410958,0.03225792988313857,0.4054082727383008,1078200.0
290204,0,Government,-1142.4,0.035792,3632,1.118803738317757,183.0109589041096,3.1298630136986305,0.044289628441593155,0.2210047921506671,538704.0
290207,0,Business Entity Type 3,-1158.875,0.00496,1938,1.2574,158.3232876712329,3.175,0.0512674060471102,0.0,622413.0
290234,0,Business Entity Type 3,-1083.666667,0.035792,2577,1.4224,178.2082191780822,2.9689497726027394,0.03617125984251968,0.3351898734177215,512064.0
290252,0,Business Entity Type 3,-1308.2,0.008575,3545,1.0,178.97808219178083,3.584109589041096,0.0275,0.2774191520573055,1260000.0
290261,0,Trade: type 3,,0.018634,103,1.0528,171.33972602739726,,0.09280965045592705,,473760.0
290292,0,Other,-715.5,0.018209,4542,1.0,167.76712328767124,1.9602739726027398,0.0365,0.6188586809840582,225000.0
290416,0,Business Entity Type 3,-1818.333333,0.010276,4853,1.1056,162.5041095890411,4.98173515890411,0.1024602026049204,0.07272684545203208,248760.0
290420,0,Business Entity Type 3,-1403.0,0.02461,334,1.132,151.4027397260274,3.8438356164383563,0.10606595995288574,0.0,76410.0
290434,0,Self-employed,-716.9090909,0.004849,596,1.07128,159.8,1.9641344956164384,0.04126838921663804,0.37445807254201774,1928304.0
290482,1,Business Entity Type 2,-1187.733333,0.0105,830,1.0,162.13150684931506,3.254063926027397,0.033045454545454545,0.13746572034088234,495000.0
290504,0,University,-1934.909091,0.007305,616,1.0,168.45205479452054,5.301120797260274,0.02638,0.23685825739130437,1575000.0
290603,0,Business Entity Type 3,-1159.0,0.0228,2534,1.1188019801980198,179.2821917808219,3.175342465753425,0.04261984619332915,0.4903560922743459,508495.5
290632,0,Business Entity Type 2,-1326.5,0.020246,332,1.0,167.7835616438356,3.6342465753424658,0.036036,0.0,1125000.0
290642,0,Business Entity Type 3,-901.0,0.009657,1201,1.198,176.62465753424658,2.4684931506849317,0.026522378567453694,0.0,905688.0
290756,0,Advertising,-429.5,0.028663,1628,1.0,166.68493150684932,1.1767123287671233,0.026375757575757577,0.8959255386177803,742500.0
290803,0,Business Entity Type 3,-484.0,0.035792,1940,1.0,151.66849315068492,1.326027397260274,0.042484,0.4217990657086101,1125000.0
290812,0,Postal,-2406.0,0.006629,322,1.087121568627451,164.95342465753424,6.5917808219178085,0.03716235715110239,0.0,1247472.0
290865,1,Medicine,,0.003541,1048,1.0,148.55616438356165,,0.05425,,450000.0
290940,0,Transport: type 3,-837.0,0.007305,1540,1.1188013245033113,171.74246575342465,2.293150684931507,0.042536063312793373,0.0,760225.5
290990,0,Military,-1601.272727,0.006671,2993,1.08712,159.53972602739725,4.387048567123288,0.03965830205803714,0.09817283593312631,1467612.0
291024,0,Trade: type 2,-1656.666667,0.02461,284,1.0792,152.9917808219178,4.53881278630137,0.06826661724734372,0.0,728460.0
291035,0,Medicine,,0.04622,1986,1.1451990049751244,176.82739726027398,,0.03238264873905772,,1035832.5
291051,0,Business Entity Type 3,-1777.0,0.019689,2669,1.0,154.4054794520548,4.868493150684931,0.06702,0.0,675000.0
291066,0,Other,-642.6666667,0.015221,1205,1.0,153.18082191780823,1.76073059369863,0.05,0.0,135000.0
291083,0,Business Entity Type 3,-1106.0,0.035792,1741,1.0,168.4794520547945,3.03013698630137,0.029337931034482758,0.07735438704861916,1305000.0
291165,0,School,-1445.857143,0.019101,8240,1.0,176.32602739726028,3.9612524465753425,0.029385,0.4906111913601168,900000.0
291217,0,Self-employed,-822.3333333,0.018634,1971,1.132,154.0958904109589,2.2529680364383564,0.09941696113074205,0.24829363668681123,254700.0
291254,0,Trade: type 2,-2121.0,0.018634,2361,1.0,171.86849315068494,5.810958904109589,0.02528,0.7628693333333333,3150000.0
291264,0,School,-1801.2,0.018029,4249,1.0,171.3890410958904,4.934794520547945,0.04421764705882353,0.43969093105110896,765000.0
291271,1,Business Entity Type 3,-1701.833333,0.031329,77,1.0,158.67123287671234,4.6625570767123286,0.0486375,0.10577568675859329,360000.0
291295,0,School,-1903.833333,0.011657,5148,1.04752,168.21369863013697,5.215981734246576,0.050798552772262105,0.0,1885536.0
291341,0,Government,,0.072508,3465,1.0,175.72876712328767,,0.06682666666666667,,675000.0
291368,0,Industry: type 11,-1331.333333,0.009549,3284,1.0,163.95616438356166,3.647488583561644,0.05106,0.7085249794238683,450000.0
291370,0,Business Entity Type 3,-1145.0,0.026392,1750,1.0,176.0082191780822,3.136986301369863,0.0792,0.4971567948030863,675000.0
291383,0,Police,-1606.5,0.035792,9484,1.0,172.3232876712329,4.401369863013699,0.0275,0.1962089722367665,1350000.0
291434,0,Bank,-1829.666667,0.006671,2796,1.0,155.72602739726028,5.012785389041095,0.02923793103448276,0.6393409655687547,1305000.0
291475,0,Business Entity Type 3,-1590.0,0.008866,141,1.0,159.86301369863014,4.3561643835616435,0.0275,0.0937229945402141,630000.0
291604,0,Security,-1016.2,0.04622,2640,1.1584,168.93972602739726,2.784109589041096,0.03475915055248619,0.039512697836963345,2085120.0
291606,0,Business Entity Type 3,-337.5,0.010643,983,1.1584,156.03013698630136,0.9246575342465754,0.07917242173112339,0.8084703312269863,781920.0
291669,0,Business Entity Type 3,-2221.8,0.010966,3157,1.1583960396039603,159.52328767123288,6.087123287671234,0.04203490657959965,0.07859896671351331,526491.0
291670,0,Culture,-1019.0,0.019689,4184,1.132,155.6109589041096,2.791780821917808,0.09949461747062208,0.5602733987700415,219042.0
291675,0,Business Entity Type 3,-906.875,0.015221,1981,1.0,154.33698630136988,2.4845890410958904,0.054635135135135134,0.04626056962105205,333000.0
291676,0,Government,-1773.166667,0.035792,3583,1.2112,177.32876712328766,4.85799086849315,0.0588672391017173,0.009633333944673465,327024.0
291725,0,Police,-1127.5,0.009549,1657,1.1452,160.22739726027396,3.089041095890411,0.03225886931789831,0.45719914717097154,1082214.0
291767,0,Business Entity Type 3,-1295.166667,0.006671,5596,1.0,186.85479452054796,3.54840182739726,0.04237,0.12768519116310154,450000.0
291813,0,Business Entity Type 2,-1668.9,0.01885,5345,1.2112,169.24657534246575,4.572328767123288,0.06390356671070013,0.07930234849993262,109008.0
291873,0,Business Entity Type 3,-1597.0,0.04622,2515,1.0,160.4849315068493,4.375342465753425,0.05,0.0,450000.0
291896,0,Transport: type 4,-892.625,0.01885,527,1.1583928571428572,150.92876712328768,2.4455479452054796,0.04448897795591182,0.014601275928947298,291915.0
291920,0,Business Entity Type 3,-1127.857143,0.072508,618,1.08712,167.43287671232878,3.0900195698630135,0.03976377952755906,0.6525550556438918,1223010.0
291929,0,Insurance,-673.0,0.00702,1380,1.1188,158.17808219178082,1.8438356164383563,0.02749840667796241,0.0,2315916.0
291966,0,Military,-370.6,0.04622,2245,1.0,148.61917808219178,1.0153424657534247,0.05,0.14789445821353955,180000.0
291995,0,Business Entity Type 3,,0.032561,811,1.0,156.70958904109588,,0.05,,2250000.0
292044,0,Industry: type 9,-1999.6,0.020713,8251,1.166318407960199,169.21917808219177,5.478356164383562,0.03978159791835516,0.0007885880624776217,1054935.0
292045,0,University,-1129.0,0.010556,1046,1.4752,161.01643835616437,3.0931506849315067,0.05473834056399132,1.1788259329220343,265536.0
292097,0,Self-employed,-1041.833333,0.072508,2250,1.04752,189.56164383561645,2.854337898630137,0.05177944096532763,0.2698145373347624,1885536.0
292106,0,School,-1196.272727,0.007305,11692,1.0,177.72876712328767,3.2774595260273975,0.02638,0.321154917209876,1800000.0
292154,0,School,-474.6666667,0.019689,631,1.2112,150.48767123287672,1.3004566210958903,0.07947490092470277,0.6654478341025127,272520.0
292159,0,Other,-856.6666667,0.026392,3304,1.0,151.35616438356163,2.3470319635616437,0.1077,0.0,450000.0
292172,0,Business Entity Type 3,-1040.0,0.018801,2494,1.0,178.9753424657534,2.8493150684931505,0.05,0.43953276339782604,225000.0
292183,0,Trade: type 3,-1154.8,0.031329,1000,1.08712,171.6986301369863,3.163835616438356,0.03716609022003091,0.0546930040064504,1223010.0
292195,0,School,-1069.857143,0.020713,10449,1.0,176.05479452054794,2.9311154602739724,0.06709848484848485,0.23558052748045558,594000.0
292283,0,Business Entity Type 2,-502.4,0.031329,3014,1.0,151.41095890410958,1.3764383561643836,0.09446,0.4679019127516778,225000.0
292290,1,Bank,-942.25,0.04622,784,1.0,169.13972602739727,2.5815068493150686,0.03543,0.7417089165693213,900000.0
292300,0,Business Entity Type 3,-1220.875,0.031329,1627,1.0,168.8931506849315,3.34486301369863,0.06959701492537314,0.03006055784630746,904500.0
292356,0,Medicine,-207.6666667,0.018634,296,1.09504,166.33150684931508,0.568949771780822,0.03031852717708942,0.9690169014084508,1971072.0
292392,0,Business Entity Type 3,-424.0,0.072508,1200,1.079201550387597,150.26575342465753,1.1616438356164382,0.06703204350043457,0.6178837687574913,626476.5
292466,0,Self-employed,,0.072508,2668,1.198,155.46301369863014,,0.02643551415561733,,2334303.0
292497,0,Business Entity Type 2,-1539.666667,0.04622,2029,1.1188,175.87123287671233,4.21826484109589,0.02637826242402574,0.49037819253438114,2517300.0
292511,0,Other,-988.2857143,0.026392,5137,1.0,172.0082191780822,2.707632093972603,0.051057142857142856,0.6560176172157578,315000.0
292531,0,Business Entity Type 3,-1479.045455,0.0105,227,1.0,166.26575342465753,4.0521793287671235,0.02924,0.40546295270317906,900000.0
292578,1,Construction,-697.2,0.072508,1208,1.0,156.13150684931506,1.91013698630137,0.02924,0.4433726633442985,1350000.0
292835,1,Self-employed,-641.0,0.009334,450,1.1452,162.83287671232875,1.7561643835616438,0.028743159855629294,0.0,1546020.0
292838,0,Self-employed,-1626.6,0.005144,2910,1.0,178.3095890410959,4.456438356164384,0.03965862068965517,0.3685677938387164,1305000.0
292841,0,Business Entity Type 3,-1182.166667,0.04622,1450,1.0,171.62191780821917,3.2388127863013696,0.05106,0.12870639047299562,900000.0
292858,0,Trade: type 7,-1026.0,0.04622,927,1.0,153.51232876712328,2.8109589041095893,0.0275,0.0,675000.0
292897,0,Business Entity Type 3,-991.5,0.00733,619,1.0,155.18356164383562,2.7164383561643834,0.05,0.0,1237500.0
292927,0,Business Entity Type 3,-750.0,0.011657,1208,1.198,155.72054794520548,2.0547945205479454,0.02642737896494157,0.0,2695500.0
292978,0,Other,-755.2222222,0.005002,7306,1.1056,172.76712328767124,2.0691019786301372,0.05612839684836791,0.5370040548977058,447768.0
292990,0,Self-employed,,0.00702,1531,1.0,179.2931506849315,,0.05,,225000.0
293027,0,Business Entity Type 3,-703.25,0.072508,1354,1.198,153.65479452054794,1.9267123287671233,0.02642737896494157,0.0,2695500.0
293041,0,Business Entity Type 3,-1866.666667,0.02461,2254,1.1188,181.7972602739726,5.114155252054794,0.026430103682516984,0.00014226229884931686,2517300.0
293059,0,Business Entity Type 1,-964.0,0.011703,2240,1.198,158.64109589041095,2.6410958904109587,0.028811459960148635,1.0928902359338604,835605.0
293064,0,Business Entity Type 3,-320.0,0.072508,6265,1.0,186.66027397260274,0.8767123287671232,0.09742,0.75,900000.0
293078,0,Restaurant,-590.0714286,0.032561,269,1.2112,159.64109589041095,1.6166340509589041,0.04661492734478204,0.2451741595596972,545040.0
293367,0,Business Entity Type 3,-1365.0,0.009657,3303,1.1188,155.75616438356164,3.73972602739726,0.08060719818853533,0.26667,302076.0
293394,0,Self-employed,-1419.666667,0.026392,2763,1.0,160.53698630136986,3.889497717808219,0.05106,0.7217095870128497,900000.0
293399,0,Business Entity Type 3,-506.0,0.028663,1650,1.0,161.75890410958905,1.3863013698630138,0.05,0.0,765000.0
293509,0,Business Entity Type 1,-484.0,0.010147,979,1.0,155.43835616438355,1.326027397260274,0.05,0.018833333333333334,720000.0
293516,0,Trade: type 6,-456.6666667,0.00496,2188,1.0,155.3890410958904,1.2511415526027398,0.05,0.4049652051931569,270000.0
293594,0,Trade: type 3,-838.0,0.01452,1374,1.0,155.0849315068493,2.2958904109589042,0.02528,0.0,1350000.0
293604,0,Military,-505.6666667,0.011657,887,1.0,153.0904109589041,1.3853881279452056,0.0275725,0.5066331703004355,1800000.0
293641,0,Trade: type 7,-595.5,0.01885,3172,1.0,159.1041095890411,1.6315068493150684,0.035916666666666666,0.7571354336102009,540000.0
293702,0,Self-employed,-1083.0,0.006852,3765,1.0290411522633744,163.2109589041096,2.967123287671233,0.09494635223169118,0.0,1125256.5
293799,0,Business Entity Type 3,-1257.25,0.032561,2594,1.1584,163.95068493150686,3.4445205479452055,0.05194521178637201,0.26313775284377605,781920.0
293853,1,Security,-363.6666667,0.020246,374,1.528,183.1260273972603,0.9963470320547946,0.02749509162303665,0.0,550080.0
293896,0,Government,-357.5,0.035792,2009,1.1584,155.8027397260274,0.9794520547945206,0.0773804385359116,0.7760444444444444,417024.0
293966,0,Trade: type 7,-378.5,0.019689,857,1.0,159.0986301369863,1.036986301369863,0.03808333333333333,0.9874246575342466,540000.0
294003,0,Business Entity Type 1,-863.8571429,0.026392,3363,1.0,154.4,2.3667318983561643,0.03238075313807531,0.6513288958436534,1075500.0
294086,0,Self-employed,-1028.0,0.0105,968,1.4224,177.36164383561643,2.8164383561643835,0.0468662120359955,0.0,512064.0
294123,1,Military,-1451.333333,0.030755,1233,1.1452019704433498,156.16712328767125,3.976255706849315,0.027624356922865155,0.5217873497424156,1046142.0
294226,0,Trade: type 3,-178.0,0.04622,139,1.0528,148.3041095890411,0.4876712328767123,0.1064915327833261,0.18658740091781392,331632.0
294267,0,Business Entity Type 3,-1212.6,0.01452,4858,1.0,167.84383561643835,3.3221917808219175,0.0398375,0.1306964331047368,720000.0
294380,0,Trade: type 6,-781.6666667,0.026392,1921,1.0,168.07123287671232,2.141552511506849,0.026377777777777778,0.4475964839022457,810000.0
294488,1,Self-employed,-538.5555556,0.031329,3449,1.1188,177.75342465753425,1.4754946728767124,0.048105112620665,0.01306149484903004,755190.0
294558,0,Business Entity Type 2,-1536.666667,0.01885,398,1.132,162.5808219178082,4.210045663013698,0.11918727915194346,0.0,254700.0
294559,0,Self-employed,,0.009334,1717,1.11616,175.33698630136988,,0.03591778956422018,,1506816.0
294566,0,Business Entity Type 3,-1003.666667,0.0228,5297,1.0,166.0246575342466,2.7497716904109586,0.03592,0.8122634038461538,900000.0
294586,0,Trade: type 1,-1665.333333,0.00823,781,1.396,160.64109589041095,4.562557076712329,0.02657252012552872,0.8853554149739723,659610.0
294598,0,Business Entity Type 3,-481.0,0.006233,288,1.198,155.86027397260273,1.3178082191780822,0.028729254640086417,0.0,1832940.0
294620,0,Military,-1999.75,0.002506,1930,1.09504,158.56438356164384,5.478767123287671,0.03475900423728814,0.0,1971072.0
294707,0,Business Entity Type 2,-1111.5,0.032561,535,1.0,164.7945205479452,3.0452054794520547,0.026476666666666666,0.3908696639084082,1350000.0
294711,0,Self-employed,,0.035792,2110,1.4752173913043478,156.4191780821918,,0.055083996463306806,,152685.0
294719,0,Self-employed,-1733.454545,0.015221,2216,1.0,180.56712328767122,4.7491905342465754,0.03799,0.39078898198659284,450000.0
294749,0,Trade: type 7,-413.5,0.015221,1045,1.1663185185185185,172.41643835616438,1.132876712328767,0.03975154490546385,0.12831520834489263,1417077.0
294751,0,Transport: type 4,-348.5,0.00496,1105,1.1188,157.93150684931507,0.9547945205479452,0.039788165892027175,0.882925,1006920.0
294796,0,Government,-1600.875,0.008474,10490,1.198,172.1068493150685,4.385958904109589,0.027496808406167143,0.38361570477428797,641529.0
294831,0,Business Entity Type 3,-712.4285714,0.015221,4175,1.0,184.94246575342467,1.9518590997260274,0.0275,0.25238186601693013,1575000.0
294866,0,Bank,-580.5,0.035792,1239,1.0,150.54246575342466,1.5904109589041096,0.03032,0.60309375,1800000.0
294921,0,Other,-2011.555556,0.006629,3983,1.1386,157.27945205479452,5.511111112328767,0.05118566660811523,0.041918215706701144,1024740.0
294996,0,Business Entity Type 3,,0.009549,493,1.0,155.27397260273972,,0.0671,,1350000.0
295006,0,Self-employed,,0.018634,309,1.1386,167.75068493150684,,0.04810732478482347,,1024740.0
295007,0,Other,-275.0,0.00496,3129,1.0,174.57808219178082,0.7534246575342466,0.05,0.9844739251787779,405000.0
295035,0,Business Entity Type 3,-1196.2,0.018634,384,1.0,177.6876712328767,3.277260273972603,0.1131,0.048395079612259924,225000.0
295179,0,School,,0.018801,7707,1.1452,180.04109589041096,,0.02923856095005239,,1288350.0
295202,1,Business Entity Type 3,-1231.428571,0.010966,4782,1.0,160.73424657534247,3.3737769068493146,0.03226,0.44977750222565477,675000.0
295212,0,Business Entity Type 3,,0.010032,571,1.1584,150.36986301369862,,0.05297094135146621,,677664.0
295278,0,Government,-366.0,0.035792,1446,1.099,151.46301369863014,1.0027397260273974,0.07738853503184713,0.0,197820.0
295317,0,Construction,-1164.142857,0.0228,1189,1.0791980198019802,178.35342465753425,3.189432484931507,0.09767979522747915,0.0,490495.5
295333,0,Business Entity Type 3,-831.8421053,0.04622,5258,1.0,173.75342465753425,2.2790194665753423,0.05583582089552239,0.4766402417869145,904500.0
295399,0,School,-1349.764706,0.010147,3972,1.0,164.26575342465753,3.6979854958904106,0.0292375,0.3756260978620457,720000.0
295416,0,Kindergarten,-1051.666667,0.019689,582,1.0,158.73150684931508,2.8812785397260274,0.026488461538461537,0.6198076447246634,1170000.0
295481,0,Business Entity Type 1,-567.0,0.072508,1081,1.2772,176.4,1.5534246575342465,0.027605028857769227,0.0006339285714285714,1206954.0
295539,0,Self-employed,-957.5714286,0.019101,744,1.1584,170.64657534246575,2.623483366027397,0.03249780261175289,0.17802161210158632,573408.0
295580,0,Business Entity Type 3,-954.3333333,0.007305,1413,1.05808,178.2821917808219,2.6146118720547946,0.050799561469832145,0.0,1428408.0
295685,0,University,-1340.0,0.026392,730,1.0,162.63287671232877,3.671232876712329,0.029368181818181818,0.3090324538317039,990000.0
295765,0,University,-753.2380952,0.003813,9088,1.237596153846154,175.0849315068493,2.0636660142465755,0.03988035117706472,0.190814306325557,579195.0
295768,0,Construction,-2157.75,0.00823,1847,1.2376,161.93972602739726,5.911643835616438,0.03705963154492566,0.0,1113840.0
295772,0,Government,-1376.375,0.035792,2566,1.0,181.18904109589042,3.7708904109589043,0.05,0.7206868333060731,405000.0
295797,0,Transport: type 4,-982.25,0.028663,2437,1.0,173.51232876712328,2.691095890410959,0.02638,0.03356339756207003,2250000.0
295803,0,Self-employed,-1359.352941,0.032561,3027,1.0,174.26301369863015,3.7242546328767125,0.04127,0.37355979401955697,1800000.0
295816,0,Business Entity Type 2,-1686.35,0.002506,2837,1.0475215946843854,182.46027397260275,4.62013698630137,0.05079859437241519,0.311565013078367,1418868.0
295919,0,Business Entity Type 3,,0.026392,2346,1.0,151.6767123287671,,0.073125,,360000.0
295942,0,Business Entity Type 3,-718.5,0.00496,1429,1.1056,151.9095890410959,1.9684931506849315,0.11308791606367584,0.4576728059305552,497520.0
295951,0,Government,-1285.285714,0.020713,3983,1.1188,174.9917808219178,3.5213307232876714,0.042366821594565604,0.3630773511407902,755190.0
295996,0,Business Entity Type 3,,0.002134,2385,1.2112,158.04931506849314,,0.0488771466314399,,545040.0
296047,0,Construction,-178.3333333,0.010006,3230,1.0,170.7917808219178,0.48858447479452055,0.07901,1.0703495245169323,450000.0
296061,0,Business Entity Type 3,-1182.222222,0.028663,4568,1.0,177.88219178082193,3.238964991780822,0.04072666666666667,0.05736170763208851,675000.0
296139,0,Business Entity Type 3,-298.3333333,0.01885,958,1.0,149.83561643835617,0.8173515980821917,0.09494545454545454,0.0,742500.0
296175,0,Business Entity Type 3,-1612.333333,0.018209,3613,1.0,161.56164383561645,4.417351597260274,0.03032,0.0,675000.0
296178,0,Business Entity Type 3,-1089.857143,0.031329,1182,1.0,176.57260273972602,2.985909980821918,0.05,0.1346287671871309,225000.0
296248,0,School,-324.5,0.028663,2127,1.396,161.23013698630137,0.8890410958904109,0.03225883476599809,0.5124242424242424,942300.0
296267,0,Industry: type 9,,0.00702,2704,1.0,153.9753424657534,,0.03966,,675000.0
296425,0,Self-employed,-1459.25,0.0228,2820,1.132,156.3068493150685,3.997945205479452,0.0727620730270907,0.44467419810369174,458460.0
296452,0,Business Entity Type 3,-1537.0,0.02461,2620,1.1187961165048543,178.8739726027397,4.210958904109589,0.0668541080912215,0.20473040820781488,518562.0
296649,0,Business Entity Type 3,-1860.428571,0.018209,1896,1.0,165.77534246575343,5.0970645780821915,0.026438,2.9235871395060027,2250000.0
296709,0,Construction,-74.0,0.011657,2819,1.0,158.3095890410959,0.20273972602739726,0.029337931034482758,0.9868972602739726,1305000.0
296733,0,Other,-1226.5,0.072508,6396,1.0,172.48219178082192,3.3602739726027395,0.05,0.12305627705627706,1125000.0
296740,0,School,-2053.5,0.019101,12427,1.0,185.46575342465752,5.626027397260274,0.02527843137254902,0.6464341252699785,1147500.0
296784,1,Kindergarten,-255.4,0.019689,10343,1.1452,173.2931506849315,0.6997260273972603,0.02648142735962705,0.8591228907660696,1262583.0
296890,0,Business Entity Type 3,-1499.571429,0.035792,788,1.0,156.29041095890412,4.1084148739726025,0.034759459459459456,0.0,1665000.0
296907,0,Business Entity Type 3,-1115.166667,0.016612,753,1.1056056338028168,158.76712328767124,3.055251142465753,0.1080664475528039,-0.001647628827600571,353241.0
